"מ""ר",מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,קומות במבנה,שכונה,ריבית בנק ישראל,רחוב,מספר בית,שנת עסקה,חודש עסקה,price_per_sqm,building_age,sqm_per_room,size_vs_property_type,size_vs_neighborhood,price_vs_neighborhood_median,building_age_vs_neighborhood,interest_rate_deviation
121.94,1327000.0,11203-32-8,6,5.0,2,1998.0,14.0,19,0.129,מיכאל קשטן,3,1998,2,10882.401180908644,27.0,24.387999999999998,39.496076155268014,-1.2221872601688375,-0.34174744076455027,-7.077513430544897,-0.00273109243697478
54.0,397000.0,11270-16-22,6,3.0,2,1980.0,4.0,2,0.129,אלנבי,71,1998,2,7351.851851851852,45.0,18.0,-28.443923844731984,-77.58320319432119,-0.09641032658274037,-26.610470275066547,-0.0027083333333333404
70.5,544000.0,11194-348-22,6,4.0,2,1970.0,8.0,38,0.122,יהודה בורלא,11,1998,3,7716.312056737589,55.0,17.625,-11.943923844731984,-9.15614404079031,-0.5089619600257898,5.735500318674312,-0.009685950413223149
63.29,411000.0,10814-12-8,9,3.0,3,1960.0,3.0,22,0.129,אלנבי,141,1998,3,6493.916890504029,65.0,21.096666666666668,-46.772434514637915,-0.11334698654183484,-0.5173132953032594,1.4932709186658855,-0.002606557377049179
52.0,291000.0,10872-640-6,6,2.0,1,1960.0,5.0,9,0.129,רחוב לא ידוע,0,1998,3,5596.153846153846,65.0,26.0,-30.443923844731984,-7.620042462845014,-0.03428190559440552,-8.692144373673031,-0.002585365853658539
123.4,861000.0,12286-118-18,6,4.0,5,1970.0,9.0,19,0.129,הכשרת היישוב,1,1998,3,6977.309562398703,55.0,30.85,40.95607615526802,0.23781273983117046,-0.5779578606158834,20.922486569455103,-0.002564516129032246
78.9,404000.0,12494-21-21,6,3.0,5,1970.0,8.0,41,0.129,יוסף וינר,17,1998,3,5120.405576679341,55.0,26.3,-3.543923844731978,16.159080882352953,-0.4566680749190255,-1.325367647058826,-0.0025440000000000185
58.0,484000.0,11211-17-104,6,3.0,3,1970.0,9.0,10,0.129,ניסנבוים,7,1998,3,8344.827586206897,55.0,19.333333333333332,-24.443923844731984,-10.262786790266503,-0.3498078862893747,0.5202780996523728,-0.0025238095238095115
54.7,304000.0,10907-35-6,6,2.0,3,1950.0,3.0,35,0.129,ארנון,6,1998,3,5557.586837294332,75.0,27.35,-27.74392384473198,-19.53118155619596,-0.4499901613382332,13.84438040345821,-0.0025039370078740186
123.24,884000.0,10796-128-8,6,5.0,1,1990.0,7.0,30,0.129,אורי צבי גרינברג,20,1998,3,7172.995780590718,35.0,24.648,40.79607615526801,-7.912601809954751,-0.43355167906255193,-11.910256410256409,-0.002484375000000011
109.51,1158000.0,11203-42-29,6,5.0,8,2000.0,12.0,19,0.129,מנדל זינגר,13,1998,3,10574.376769244818,25.0,21.902,27.06607615526802,-13.65218726016883,-0.36037916127494757,-9.077513430544897,-0.0024651162790697567
78.0,601000.0,12688-33-9,6,4.0,3,1970.0,4.0,26,0.129,הראל,16,1998,3,7705.128205128205,55.0,19.5,-4.443923844731984,-10.19388227049754,-0.38004715590922494,2.549404344779255,-0.002446153846153848
27.11,168000.0,10907-35-7,6,2.0,3,1950.0,3.0,35,0.129,ארנון,6,1998,3,6196.975285872372,75.0,13.555,-55.333923844731984,-47.121181556195964,-0.3867127087782994,13.84438040345821,-0.002427480916030539
52.0,479000.0,11192-288-72,6,3.0,10,1960.0,14.0,31,0.129,הפרחים,5,1998,3,9211.538461538461,65.0,17.333333333333332,-30.443923844731984,-29.96354508196721,-0.20848302356628953,9.93306010928962,-0.0024090909090909163
109.52,736000.0,10747-22-3,6,4.0,3,1994.0,2.0,12,0.129,דרך הים,180,1998,3,6720.233747260774,31.0,27.38,27.076076155268012,11.733639365918108,-0.575467980459613,-21.544914134742406,-0.002390977443609027
37.0,312000.0,11571-122-47,6,2.0,2,1960.0,3.0,25,0.129,דגניה,26,1998,3,8432.432432432432,65.0,18.5,-45.443923844731984,-17.912386621315193,-0.356067863691873,0.5566893424036294,-0.0023731343283582007
144.0,1251000.0,11191-227-29,6,6.0,9,1996.0,11.0,26,0.129,קרן היסוד,27,1998,3,8687.5,29.0,24.0,61.556076155268016,55.80611772950246,-0.30100574712643685,-23.450595655220745,-0.002355555555555555
61.5,610000.0,11688-30-1,6,3.0,-1,1960.0,2.0,34,0.129,התשבי,38,1998,3,9918.69918699187,65.0,20.5,-20.943923844731984,-33.82785766158315,-0.3928712023962345,7.324618736383442,-0.0023382352941176687
110.3,933000.0,10769-51-2,6,5.0,0,1997.0,3.0,6,0.129,צבעוני,13,1998,3,8458.748866727108,28.0,22.06,27.856076155268013,-1.5111560226354044,-0.5015380132107239,-6.54163298302344,-0.0023211678832116833
96.85,757000.0,10827-27-1,6,4.0,0,1940.0,2.0,2,0.129,מרדכי אנילביץ,15,1998,3,7816.2106350025815,85.0,24.2125,14.40607615526801,-34.73320319432119,-0.03933765840731823,13.389529724933453,-0.002304347826086961
86.0,609000.0,10870-40-158,6,4.0,10,1970.0,19.0,33,0.122,לאון בלום,28,1998,3,7081.395348837209,55.0,21.5,3.5560761552680162,11.521902017291069,-0.31765018049108074,-3.1873198847262216,-0.009287769784172673
123.23,1326000.0,10908-81-5,6,6.0,1,1960.0,2.0,15,0.129,ניצנים,12,1998,3,10760.36679380021,65.0,20.538333333333334,40.78607615526802,-3.5294464675892243,-0.46814249776840056,13.422432629278951,-0.0022214285714285964
65.2,483000.0,11193-242-20,6,3.0,5,1980.0,5.0,37,0.129,קדיש לוז,5,1998,3,7407.975460122699,45.0,21.733333333333334,-17.24392384473198,-14.389360730593609,-0.35961153616801944,5.868721461187214,-0.0022056737588652398
74.25,476000.0,11191-188-2,6,4.0,1,1980.0,6.0,26,0.129,משמר הגבול,6,1998,3,6410.774410774411,45.0,18.5625,-8.193923844731984,-13.94388227049754,-0.4841905646503348,-7.450595655220745,-0.0021901408450704374
120.0,5142000.0,10785-74-15,6,5.0,5,1960.0,5.0,29,0.129,רחוב לא ידוע,0,1998,3,42850.0,65.0,24.0,37.556076155268016,-15.131566091954028,2.092772578598996,22.942528735632187,-0.0021748251748251735
100.4,985000.0,10913-102-20,6,4.0,2,1993.0,5.0,13,0.129,שניים בנובמבר,6,1998,3,9810.756972111552,32.0,25.1,17.956076155268022,21.36552176917762,-0.28872011952191245,-27.3628196268141,-0.0021597222222222157
183.0,1609000.0,12252-204-1,25,6.0,2,1997.0,2.0,1,0.129,הרב רובינשטיין,11,1998,3,8792.349726775956,28.0,30.5,-30.65636645962735,-37.23847107438016,-0.4177911458015961,-10.646280991735537,-0.0021448275862069044
56.0,325000.0,11720-39-19,6,3.0,3,1960.0,5.0,41,0.122,יד לבנים,142,1998,3,5803.571428571428,65.0,18.666666666666668,-26.443923844731984,-6.740919117647053,-0.38417658730158727,8.674632352941174,-0.009130136986301357
61.0,265000.0,10872-285-1,6,2.0,2,1960.0,5.0,9,0.129,רחוב לא ידוע,0,1998,3,4344.262295081967,65.0,30.5,-21.443923844731984,1.3799575371549864,-0.2503185543964232,-8.692144373673031,-0.002068027210884338
79.7,1094000.0,11683-25-9,6,4.0,1,1985.0,2.0,13,0.129,הצלבנים,28,1998,3,13726.474278544541,40.0,19.925,-2.743923844731981,0.6655217691776159,-0.004830614805520763,-19.3628196268141,-0.0020540540540540664
53.85,296000.0,10872-279-12,6,2.0,1,1960.0,5.0,9,0.129,רחוב לא ידוע,0,1998,3,5496.750232126276,65.0,26.925,-28.593923844731982,-5.770042462845012,-0.051435806533299475,-8.692144373673031,-0.0020402684563758378
120.92,1261000.0,11203-32-11,6,6.0,5,1998.0,14.0,19,0.129,מיכאל קשטן,3,1998,3,10428.382401587827,27.0,20.153333333333332,38.47607615526802,-2.2421872601688335,-0.36921004009907776,-7.077513430544897,-0.002026666666666649
59.5,545000.0,10923-47-7,6,3.0,5,1960.0,5.0,13,0.129,בית לחם,37,1998,3,9159.66386554622,65.0,19.833333333333332,-22.943923844731984,-19.534478230822387,-0.33592436974789913,5.637180373185899,-0.002013245033112593
70.0,264000.0,10872-278-4,6,3.0,0,1950.0,3.0,9,0.129,הירדן,17,1998,3,3771.4285714285716,75.0,23.333333333333332,-12.443923844731984,10.379957537154986,-0.34917142857142847,1.307855626326969,-0.0020000000000000018
66.65,665000.0,10808-26-1,6,4.0,-1,1960.0,1.0,15,0.129,הספורט,11,1998,3,9977.494373593398,65.0,16.6625,-15.793923844731978,-60.10944646758922,-0.5068378859420738,13.422432629278951,-0.001986928104575153
86.92,619000.0,10804-38-55,6,4.0,5,1970.0,7.0,39,0.129,סטפן וייז,1,1998,3,7121.491026231017,55.0,21.73,4.476076155268018,-6.507873888439775,-0.3969221546733839,0.5351657235246563,-0.001974025974025989
103.3,927000.0,11193-231-87,6,4.0,9,2000.0,15.0,37,0.129,גוטל לוין,5,1998,3,8973.862536302033,25.0,25.825,20.856076155268013,23.710639269406386,-0.22424715427355968,-14.131278538812786,-0.0019612903225806333
42.0,250000.0,10872-640-5,6,2.0,0,1960.0,5.0,9,0.129,רחוב לא ידוע,0,1998,3,5952.380952380952,65.0,21.0,-40.443923844731984,-17.620042462845014,0.027191558441558586,-8.692144373673031,-0.001948717948717954
42.2,372000.0,10915-18-1,6,3.0,1,1950.0,4.0,22,0.129,עדה,6,1998,3,8815.165876777251,75.0,14.066666666666668,-40.24392384473198,-21.20334698654183,-0.34477705209952053,11.493270918665885,-0.0019363057324841004
53.0,264000.0,10872-278-5,6,3.0,0,1950.0,3.0,9,0.129,הירדן,17,1998,3,4981.132075471698,75.0,17.666666666666668,-29.443923844731984,-6.620042462845014,-0.14041509433962251,1.307855626326969,-0.0019240506329114004
146.73,1431000.0,11688-29-7,6,5.0,5,1996.0,3.0,34,0.129,התשבי,36,1998,3,9752.606828869353,29.0,29.345999999999997,64.286076155268,51.40214233841684,-0.4030378030539443,-28.675381263616558,-0.0019119496855345974
77.6,689000.0,10906-301-26,6,4.0,2,1998.0,8.0,20,0.129,גנרל קניג פייר,1,1998,3,8878.865979381444,27.0,19.4,-4.8439238447319894,-14.120570264765789,0.0004197535703554366,-31.78615071283096,-0.0019000000000000128
80.3,466000.0,10744-43-7,6,4.0,2,1970.0,8.0,40,0.129,סעדיה פז,32,1998,3,5803.237858032378,55.0,20.075,-2.1439238447319866,14.253972868217048,-0.3761883030612969,2.913759689922479,-0.0018881987577639703
102.33,728000.0,11192-268-25,6,4.0,2,1970.0,7.0,31,0.129,הנטקה,41,1998,3,7114.2382488028925,55.0,25.5825,19.886076155268015,20.366454918032787,-0.3886970811843025,-0.06693989071037976,-0.001876543209876541
63.0,485000.0,11192-247-15,6,3.0,2,1960.0,4.0,31,0.122,צבר,5,1998,3,7698.412698412699,65.0,21.0,-19.443923844731984,-18.96354508196721,-0.33850090646326075,9.93306010928962,-0.008865030674846619
56.9,286000.0,10825-34-21,6,3.0,3,1960.0,4.0,22,0.129,המעפילים,21,1998,3,5026.362038664323,65.0,18.966666666666665,-25.543923844731985,-6.503346986541835,-0.6263952603699914,1.4932709186658855,-0.0018109756097560992
47.28,420000.0,10914-35-14,6,3.0,2,1960.0,3.0,13,0.129,בית לחם,5,1998,3,8883.248730964468,65.0,15.76,-35.16392384473198,-31.754478230822386,-0.3559644670050761,5.637180373185899,-0.001799999999999996
198.0,2336000.0,12257-14-1,6,6.0,0,1972.0,1.0,1,0.129,שבדיה,111,1998,3,11797.979797979799,53.0,33.0,115.55607615526802,-22.238471074380158,-0.21876534561410463,14.353719008264463,-0.0017891566265060277
82.4,752000.0,10797-70-8,6,4.0,3,1970.0,3.0,30,0.122,משה סורוקה,29,1998,3,9126.213592233009,55.0,20.6,-0.04392384473197808,-48.75260180995474,-0.2793069278215611,8.089743589743591,-0.00877844311377246
104.3,722000.0,10913-94-23,6,4.0,8,1980.0,10.0,13,0.129,שניים בנובמבר,18,1998,3,6922.339405560882,45.0,26.075,21.856076155268013,25.26552176917761,-0.49813039309683604,-14.362819626814101,-0.0017261904761904645
86.5,811000.0,11191-12-2,6,4.0,1,1960.0,2.0,26,0.122,הראל,13,1998,3,9375.722543352602,65.0,21.625,4.056076155268016,-1.6938822704975394,-0.2456315195003654,12.549404344779255,-0.008715976331360953
63.7,432000.0,11672-12-7,6,3.0,3,1960.0,3.0,20,0.129,התורן,40,1998,3,6781.789638932496,65.0,21.233333333333334,-18.74392384473198,-28.02057026476578,-0.23586679480215597,6.21384928716904,-0.001664705882352957
111.5,1084000.0,10796-92-4,6,5.0,3,1994.0,2.0,30,0.129,אורי צבי גרינברג,11,1998,3,9721.973094170404,31.0,22.3,29.056076155268016,-19.652601809954746,-0.23226006206595678,-15.910256410256409,-0.001654970760233937
56.9,394000.0,10915-29-15,6,3.0,2,1960.0,4.0,22,0.129,אלנבי,108,1998,3,6924.428822495606,65.0,18.966666666666665,-25.543923844731985,-6.503346986541835,-0.4853137502999182,1.4932709186658855,-0.0016453488372092928
68.55,429000.0,12486-10-4,6,3.0,3,1970.0,3.0,41,0.129,הירדן,40,1998,3,6258.205689277899,55.0,22.849999999999998,-13.893923844731987,5.809080882352944,-0.3359348407488451,-1.325367647058826,-0.0016358381502890318
74.02,610000.0,11584-1-8,6,4.0,3,1970.0,3.0,24,0.129,ציזלינג,23,1998,3,8241.015941637395,55.0,18.505,-8.423923844731988,-20.023463227222834,-0.315434389077245,12.00548847420417,-0.0016264367816091752
75.0,382000.0,11191-118-1,6,4.0,0,2022.0,4.0,26,0.122,הצלפים,4,1998,3,5093.333333333333,3.0,18.75,-7.443923844731984,-13.19388227049754,-0.5901915708812261,-49.450595655220745,-0.008617142857142851
50.0,258000.0,12486-26-9,6,3.0,3,1960.0,3.0,41,0.129,פאר,11,1998,3,5160.0,65.0,16.666666666666668,-32.443923844731984,-12.740919117647053,-0.45246666666666663,8.674632352941174,-0.0015681818181818297
145.02,1430000.0,11192-146-6,6,6.0,3,1998.0,2.0,31,0.129,"זלמן שז""ר",7,1998,3,9860.70886774238,27.0,24.17,62.57607615526803,63.0564549180328,-0.15270196166721645,-28.06693989071038,-0.0015593220338983027
147.0,2235000.0,12252-78-1,6,5.0,0,1993.0,1.0,1,0.129,קמיל הויסמנס,34,1998,3,15204.081632653062,32.0,29.4,64.55607615526802,-73.23847107438016,0.006778758985038317,-6.646280991735537,-0.001550561797752814
66.4,358000.0,10827-3-22,6,3.0,1,1950.0,4.0,2,0.129,יצחק שדה,39,1998,3,5391.566265060241,75.0,22.133333333333336,-16.043923844731978,-65.18320319432118,-0.33734197875244826,3.3895297249334533,-0.0015418994413407827
80.4,686000.0,10761-7-1,6,4.0,1,1950.0,1.0,14,0.129,אלכסנדר ינאי,40,1998,3,8532.33830845771,75.0,20.1,-2.043923844731978,-33.89159663865546,-0.5073963029264742,26.76330532212885,-0.001533333333333331
56.75,538000.0,11192-316-58,6,3.0,10,1970.0,16.0,31,0.129,אורן,29,1998,3,9480.176211453745,55.0,18.916666666666668,-25.693923844731984,-25.21354508196721,-0.18539987188031282,-0.06693989071037976,-0.0015248618784530488
96.4,1004000.0,10797-37-1,6,5.0,1,1980.0,6.0,30,0.122,ליונל ווטסון,12,1998,3,10414.937759336099,45.0,19.28,13.956076155268022,-34.75260180995474,-0.1775369473369303,-1.9102564102564088,-0.008516483516483514
61.5,467000.0,10825-53-24,6,3.0,2,1960.0,4.0,21,0.129,רוטשילד,73,1998,3,7593.495934959349,65.0,20.5,-20.943923844731984,-26.386809160305347,-0.06924187971791333,3.274045801526718,-0.0014699453551912656
84.75,778000.0,10798-45-6,6,4.0,3,1973.0,3.0,30,0.129,אלתרמן,4,1998,3,9179.941002949852,52.0,21.1875,2.3060761552680162,-46.402601809954746,-0.2750640978353477,5.089743589743591,-0.0014619565217391384
64.1,394000.0,11270-11-27,6,2.0,2,1950.0,4.0,2,0.129,אלנבי,67,1998,3,6146.645865834634,75.0,32.05,-18.34392384473199,-67.48320319432119,-0.24453786033214728,3.3895297249334533,-0.0014540540540540492
78.8,661000.0,11196-2-16,6,3.0,2,1970.0,12.0,28,0.129,בירם,1,1998,3,8388.324873096448,55.0,26.266666666666666,-3.6439238447319866,-41.80409956076136,-0.3289340101522842,16.266471449487554,-0.0014462365591397797
51.2,321000.0,11567-640-24,6,3.0,2,1970.0,4.0,25,0.129,משמר העמק,2,1998,3,6269.53125,55.0,17.066666666666666,-31.24392384473198,-3.71238662131519,-0.521235102230342,-9.44331065759637,-0.0014385026737967765
127.0,430000.0,10892-3-10,6,5.0,2,2020.0,2.0,18,0.129,טרומפלדור,10,1998,3,3385.8267716535433,5.0,25.4,44.556076155268016,52.27436768149883,-0.7747342280595493,-49.377049180327866,-0.0014308510638297856
76.0,648000.0,10806-80-5,6,4.0,1,1970.0,2.0,12,0.122,דרך הים,78,1998,3,8526.315789473685,55.0,19.0,-6.443923844731984,-21.786360634081888,-0.46137378587169364,2.455085865257594,-0.008423280423280444
57.7,443000.0,10917-71-41,6,3.0,2,1960.0,4.0,21,0.129,רוטשילד,21,1998,3,7677.642980935875,65.0,19.233333333333334,-24.74392384473198,-30.186809160305344,-0.058927717833684855,3.274045801526718,-0.001378947368421063
23.0,207000.0,11567-542-42,6,2.0,0,1960.0,3.0,25,0.129,דגניה,54,1998,3,9000.0,65.0,11.5,-59.443923844731984,-31.912386621315193,-0.3127262775942105,0.5566893424036294,-0.0013717277486910984
42.32,315000.0,11567-598-22,6,3.0,3,1960.0,4.0,25,0.129,"מח""ל",31,1998,3,7443.289224952741,65.0,14.106666666666667,-40.12392384473198,-12.592386621315192,-0.43160254526931396,0.5566893424036294,-0.0013645833333333357
74.0,539000.0,11201-29-3,6,3.0,1,1950.0,3.0,7,0.129,פינסקר,42,1998,3,7283.783783783784,75.0,24.666666666666668,-8.443923844731984,-11.506790540540536,-0.5682758654929001,34.897804054054056,-0.0013575129533678898
61.64,341000.0,11567-655-9,6,3.0,1,1970.0,4.0,25,0.129,שדה בוקר,33,1998,3,5532.121998702141,55.0,20.546666666666667,-20.803923844731983,6.727613378684808,-0.5775464356832248,-9.44331065759637,-0.001350515463917512
64.8,483000.0,11190-42-32,6,3.0,8,1970.0,8.0,26,0.129,קרן היסוד,52,1998,3,7453.703703703704,55.0,21.599999999999998,-17.643923844731987,-23.393882270497542,-0.4002767134951043,2.549404344779255,-0.0013435897435897515
119.1,805000.0,11196-2-15,6,4.0,2,1970.0,12.0,28,0.129,בירם,1,1998,3,6759.02602854744,55.0,29.775,36.65607615526801,-1.504099560761361,-0.45927791771620485,16.266471449487554,-0.0013367346938775448
96.76,935000.0,11193-325-10,6,4.0,1,1999.0,2.0,36,0.122,בת חן,25,1998,3,9663.083918974782,26.0,24.19,14.316076155268021,-20.030985130111517,-0.25980553844494536,3.788104089219331,-0.008329949238578688
58.0,525000.0,11192-265-24,6,3.0,2,1960.0,4.0,31,0.129,אורן,20,1998,3,9051.724137931034,65.0,19.333333333333332,-24.443923844731984,-23.96354508196721,-0.22221533882944725,9.93306010928962,-0.0012878787878787823
75.0,400000.0,10755-77-2,6,3.0,0,1960.0,5.0,11,0.129,רחוב לא ידוע,0,1998,3,5333.333333333333,65.0,25.0,-7.443923844731984,-31.45283993115318,-0.549535192563081,30.270223752151466,-0.0012814070351758744
124.38,2292000.0,10829-34-3,6,4.0,2,1970.0,7.0,2,0.129,מאיר (רוטברג),14,1998,3,18427.399903521466,55.0,31.095,41.93607615526801,-7.2032031943211905,1.2648454561224656,-16.610470275066547,-0.0012749999999999984
64.0,271000.0,10811-420-4,6,3.0,1,1960.0,5.0,2,0.129,רחוב לא ידוע,0,1998,3,4234.375,65.0,21.333333333333332,-18.443923844731984,-67.58320319432119,-0.4795681958128079,-6.610470275066547,-0.0012686567164179041
64.0,491000.0,10870-40-128,6,3.0,10,1970.0,19.0,33,0.122,לאון בלום,28,1998,3,7671.875,55.0,21.333333333333332,-18.443923844731984,-10.478097982708931,-0.26075268168658594,-3.1873198847262216,-0.00826237623762377
66.0,413000.0,10825-87-32,6,3.0,8,1970.0,8.0,21,0.122,המגינים,129,1998,3,6257.575757575758,55.0,22.0,-16.443923844731984,-21.886809160305347,-0.23298971915823558,-6.725954198473282,-0.008221674876847301
53.34,376000.0,10920-113-1,6,3.0,1,1995.0,6.0,17,0.122,זאב בנין,13,1998,4,7049.118860142482,30.0,17.78,-29.10392384473198,-7.8753478491768405,-0.24562061321282216,-25.107275624004245,-0.008181372549019628
53.0,294000.0,12488-1-2,6,2.0,0,1960.0,3.0,9,0.122,הגיבורים,36,1998,4,5547.169811320755,65.0,26.5,-29.443923844731984,-6.620042462845014,-0.042734991423670494,-8.692144373673031,-0.008141463414634148
60.09,366000.0,11585-164-15,6,3.0,2,1970.0,4.0,24,0.122,אהרון צייטלין,19,1998,4,6090.863704443334,55.0,20.03,-22.35392384473198,-33.95346322722283,-0.4940434695905909,12.00548847420417,-0.008101941747572838
87.72,823000.0,10761-21-6,6,4.0,3,1970.0,3.0,14,0.122,אלכסנדר ינאי,36,1998,4,9382.124943000455,55.0,21.93,5.276076155268015,-26.571596638655464,-0.4583349527120226,6.763305322128851,-0.008062801932367164
53.0,792000.0,12260-38-8,6,3.0,0,1995.0,4.0,32,0.122,גולדה מאיר,2,1998,4,14943.396226415094,30.0,17.666666666666668,-29.443923844731984,-89.82451197053408,0.11342952275249728,-9.226519337016576,-0.008024038461538485
66.33,506000.0,10804-6-28,6,4.0,2,1960.0,4.0,39,0.122,אדמונד פלג,52,1998,4,7628.524046434494,65.0,16.5825,-16.113923844731985,-27.09787388843978,-0.3539844636466789,10.535165723524656,-0.007985645933014374
89.1,755000.0,10906-301-72,6,4.0,5,1998.0,8.0,20,0.122,גנרל קניג פייר,5,1998,4,8473.625140291808,27.0,22.275,6.6560761552680106,-2.6205702647657887,-0.04524046264646162,-31.78615071283096,-0.007947619047619064
85.0,487000.0,10872-413-7,6,3.0,0,1960.0,5.0,9,0.122,רחוב לא ידוע,0,1998,4,5729.411764705882,65.0,28.333333333333332,2.5560761552680162,25.379957537154986,-0.01128582887700526,-8.692144373673031,-0.007909952606635073
66.7,348000.0,12490-7-17,6,3.0,1,1960.0,4.0,9,0.122,גוש עציון,11,1998,4,5217.391304347826,65.0,22.233333333333334,-15.743923844731981,7.079957537154989,-0.09964426877470343,-8.692144373673031,-0.00787264150943398
59.74,462000.0,10870-34-214,6,3.0,10,1960.0,11.0,33,0.122,לאון בלום,8,1998,4,7733.511884834282,65.0,19.913333333333334,-22.70392384473198,-14.73809798270893,-0.25481346841434993,6.812680115273778,-0.007835680751173718
